invoice_id,date,store_id,store_name,store_city,product_name,manufacturing_company,pack,unit_volume_ml,unit_sold,unit_retail_price,total_price,volume_sold_liters
INV-37624800029,2021-06-18,6016,Metro Mall,CLARINDA,SummerSip Tropical,BiteBloom Foods,24,375,12,1.9,22.8,4.5
INV-37624800034,2021-06-18,6016,Metro Mall,CLARINDA,FruitFusion Quencher,MunchWave Snacks,24,375,12,1.28,15.36,4.5
INV-37624800024,2021-06-18,6016,Metro Mall,CLARINDA,CitrusBurst Breeze,MunchWave Snacks,12,375,12,1.22,11.28,4.5
INV-37624800018,2021-06-18,6016,Metro Mall,CLARINDA,RadiantRoot Revive,SipSavor Co.,12,750,6,1.76,10.56,4.5
INV-37624800038,2021-06-18,6016,Metro Mall,CLARINDA,AquaBerry Burst,TasteTwist Enterprises,12,750,6,4.2,25.2,4.5
INV-37624800013,2021-06-18,6016,Metro Mall,CLARINDA,FruitFusion Quencher,SipStory Co.,12,375,12,1.46,17.52,4.5
INV-37624800006,2021-06-18,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,MunchWave Snacks,12,750,12,4.48,53.76,9.0
INV-37624800004,2021-06-18,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,1,50,4,6.97,27.88,0.2
INV-37624800001,2021-06-18,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,1,50,1,13.93,13.93,0.05
INV-37624800039,2021-06-18,6016,Metro Mall,CLARINDA,AquaBerry Burst,TasteTwist Enterprises,12,50,12,2.45,29.4,0.6
INV-37624800019,2021-06-18,6016,Metro Mall,CLARINDA,RadiantRoot Revive,CrunchCraft Co.,12,750,6,1.08,6.48,4.5
INV-37624800030,2021-06-18,6016,Metro Mall,CLARINDA,SummerSip Tropical,BiteBloom Foods,5,50,5,7.97,39.85,0.25
INV-37624800036,2021-06-18,6016,Metro Mall,CLARINDA,FrostyMango Fusion,CraveCrafter Brands,24,375,12,1.21,14.52,4.5
INV-37624800011,2021-06-18,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,12,750,6,1.41,8.46,4.5
INV-37624800015,2021-06-18,6016,Metro Mall,CLARINDA,HerbalHarmony Sip,FlavBlend Innovations,24,375,6,1.62,9.72,2.25
INV-37624800002,2021-06-18,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,6,1750,6,4.14,24.84,10.5
INV-37624800009,2021-06-18,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,24,375,24,1.22,19.92,9.0
INV-37624800007,2021-06-18,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,MunchWave Snacks,12,750,12,4.48,53.76,9.0
INV-37624800031,2021-06-18,6016,Metro Mall,CLARINDA,ZenZen Tea Blend,OliverCraft Inc.,24,375,12,1.35,16.2,4.5
INV-37624800014,2021-06-18,6016,Metro Mall,CLARINDA,FruitFusion Quencher,SipStory Co.,12,750,12,2.7,32.4,9.0
INV-37624800025,2021-06-18,6016,Metro Mall,CLARINDA,CitrusBurst Breeze,MunchWave Snacks,12,750,6,2.02,12.12,4.5
INV-37624800012,2021-06-18,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,6,1750,6,2.82,16.92,10.5
INV-37624800005,2021-06-18,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,MunchWave Snacks,10,50,10,1.99,19.9,0.5
INV-37624800017,2021-06-18,6016,Metro Mall,CLARINDA,OasisGlow Refresher,NibbleNation Group,12,750,6,2.02,12.12,4.5
INV-37624800020,2021-06-18,6016,Metro Mall,CLARINDA,FruitFusion Quencher,CrunchCraft Co.,12,750,6,1.22,5.4,4.5
INV-37624800028,2021-06-18,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,10,50,10,1.39,13.9,0.5
INV-37690800007,2021-06-21,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SnackSynergy Foods,24,375,24,1.22,13.68,9.0
INV-37690800006,2021-06-21,5741,Town Treasures,CLINTON,FruitFusion Quencher,SipStory Co.,12,750,12,2.7,32.4,9.0
INV-37690800008,2021-06-21,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,48,200,48,1.22,34.56,9.6
INV-37690800002,2021-06-21,5741,Town Treasures,CLINTON,Sparkling Bliss Brew,MunchWave Snacks,12,750,12,4.48,53.76,9.0
INV-37690800012,2021-06-21,5741,Town Treasures,CLINTON,RadiantRoot Revive,TasteTrail Snacks,10,50,10,1.39,13.9,0.5
INV-37690800004,2021-06-21,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNation Group,24,200,24,1.22,12.96,4.8
INV-37690800010,2021-06-21,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,24,200,24,1.22,12.72,4.8
INV-37690800013,2021-06-21,5741,Town Treasures,CLINTON,RadiantRoot Revive,TasteTrail Snacks,10,50,10,1.62,16.2,0.5
INV-37690800005,2021-06-21,5741,Town Treasures,CLINTON,FruitFusion Quencher,SipStory Co.,12,375,12,1.46,17.52,4.5
INV-37690800001,2021-06-21,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,12,750,12,1.73,20.76,9.0
INV-37690800003,2021-06-21,5741,Town Treasures,CLINTON,PureElixir Zest,MunchWave Snacks,12,750,12,2.45,29.4,9.0
INV-37690800009,2021-06-21,5741,Town Treasures,CLINTON,FruitFusion Quencher,CC Brands,12,375,12,1.22,9.12,4.5
INV-37690800011,2021-06-21,5741,Town Treasures,CLINTON,Sparkling Bliss Brew,MunchWave Snacks,12,750,12,4.48,53.76,9.0
INV-37712900001,2021-06-22,9039,Skyline Stores,WEST DES MOINES,CitrusBurst Breeze,Frescan Jaya,6,750,162,2.14,346.68,121.5
INV-37826000001,2021-06-25,9039,Skyline Stores,WEST DES MOINES,PassionPunch Spark,Frescan Jaya,6,750,30,4.05,121.5,22.5
INV-37873600005,2021-06-28,5741,Town Treasures,CLINTON,FruitFusion Quencher,CC Brands,6,1750,18,2.7,48.6,31.5
INV-37873600004,2021-06-28,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,6,50,6,1.27,7.62,0.3
INV-37873600006,2021-06-28,5741,Town Treasures,CLINTON,PineapplePop Fizz,MunchMix Inc.,12,750,12,5.67,68.04,9.0
INV-37873600007,2021-06-28,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,12,50,96,1.16,111.36,4.8
INV-37873600001,2021-06-28,5741,Town Treasures,CLINTON,Sparkling Bliss Brew,MunchWave Snacks,24,375,24,2.16,51.84,9.0
INV-37873600003,2021-06-28,5741,Town Treasures,CLINTON,FruitFusion Quencher,SnackSynergy Foods,12,750,12,1.22,10.92,9.0
INV-37873600002,2021-06-28,5741,Town Treasures,CLINTON,VelvetMist Infusion,MunchWave Snacks,6,750,6,9.31,55.86,4.5
INV-37913700008,2021-06-29,4119,Peak Provisions,CEDAR FALLS,CocoCrave Delight,SipSavor Co.,12,750,12,2.84,34.08,9.0
INV-37913700011,2021-06-29,4119,Peak Provisions,CEDAR FALLS,BerryBloom Splash,SipSense Brands,6,750,12,5.0,60.0,9.0
INV-37913700013,2021-06-29,4119,Peak Provisions,CEDAR FALLS,SpicedApple Hug,SipSavor Co.,12,375,48,1.62,77.76,18.0
INV-37913700006,2021-06-29,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,SipStory Co.,12,750,12,2.7,32.4,9.0
INV-37913700003,2021-06-29,4119,Peak Provisions,CEDAR FALLS,ZenZen Tea Blend,OliverCraft Inc.,6,1750,6,5.4,32.4,10.5
INV-37913700007,2021-06-29,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,NibbleNation Group,12,750,12,2.02,24.24,9.0
INV-37913700004,2021-06-29,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,MunchWave Snacks,6,1750,6,8.91,53.46,10.5
INV-37913700009,2021-06-29,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,MunchWave Snacks,6,1750,12,8.91,106.92,21.0
INV-37913700001,2021-06-29,4119,Peak Provisions,CEDAR FALLS,VelvetChai Charm,OliverCraft Inc.,12,750,12,1.89,22.68,9.0
INV-37913700005,2021-06-29,4119,Peak Provisions,CEDAR FALLS,ChocoMint Bliss,MunchWave Snacks,12,750,48,4.45,213.6,36.0
INV-37913700010,2021-06-29,4119,Peak Provisions,CEDAR FALLS,CocoCrave Delight,CrunchCraft Co.,6,750,6,2.7,16.2,4.5
INV-37913700002,2021-06-29,4119,Peak Provisions,CEDAR FALLS,VelvetMist Infusion,FlavBlend Innovations,12,750,12,4.31,51.72,9.0
INV-37913700012,2021-06-29,4119,Peak Provisions,CEDAR FALLS,SpicedApple Hug,SipSavor Co.,12,375,24,1.62,38.88,9.0
INV-37936900001,2021-06-30,9039,Skyline Stores,WEST DES MOINES,CitrusBurst Breeze,Frescan Jaya,6,750,30,2.14,64.2,22.5
INV-37997000002,2021-07-02,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,SipStory Co.,12,750,48,2.7,129.6,36.0
INV-37997000003,2021-07-02,4119,Peak Provisions,CEDAR FALLS,VitaWave Splash,NibbleNook Ventures,12,750,24,2.42,58.08,18.0
INV-37997000005,2021-07-02,4119,Peak Provisions,CEDAR FALLS,PureElixir Zest,MunchWave Snacks,12,750,24,2.45,58.8,18.0
INV-37997000001,2021-07-02,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,SipStory Co.,6,1750,18,5.13,92.34,31.5
INV-37997000004,2021-07-02,4119,Peak Provisions,CEDAR FALLS,CaramelCrunch Craze,OliverCraft Inc.,6,1750,6,4.72,28.32,10.5
INV-38067800013,2021-07-05,5741,Town Treasures,CLINTON,FruitFusion Quencher,NibbleNook Ventures,6,1750,36,1.87,67.32,63.0
INV-38067700002,2021-07-05,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,24,375,24,1.22,11.76,9.0
INV-38067800006,2021-07-05,5741,Town Treasures,CLINTON,SunsetCitrus Drift,NibbleNook Ventures,12,750,12,2.34,28.08,9.0
INV-38067700001,2021-07-05,5741,Town Treasures,CLINTON,MorningMist Wakeup,CrunchCraft Co.,6,1750,6,2.02,12.12,10.5
INV-38067700003,2021-07-05,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.39,13.9,0.5
INV-38067800001,2021-07-05,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SipSavor Co.,24,375,24,1.22,20.4,9.0
INV-38067800003,2021-07-05,5741,Town Treasures,CLINTON,RadiantRoot Revive,CrunchCraft Co.,6,1750,6,1.89,11.34,10.5
INV-38067800012,2021-07-05,5741,Town Treasures,CLINTON,FruitFusion Quencher,NibbleNook Ventures,12,1000,48,1.07,51.36,48.0
INV-38067700004,2021-07-05,5741,Town Treasures,CLINTON,PineapplePop Fizz,MunchMix Inc.,12,1000,12,6.61,79.32,12.0
INV-38067800002,2021-07-05,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SnackSynergy Foods,6,1750,6,2.06,12.36,10.5
INV-38067800014,2021-07-05,5741,Town Treasures,CLINTON,VelvetMist Infusion,MunchWave Snacks,6,750,6,8.37,50.22,4.5
INV-38067800008,2021-07-05,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,48,100,96,1.22,69.12,9.6
INV-38067800007,2021-07-05,5741,Town Treasures,CLINTON,Sparkling Bliss Brew,MunchWave Snacks,44,200,44,1.27,55.88,8.8
INV-38067800009,2021-07-05,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,48,100,48,1.22,34.56,4.8
INV-38067800011,2021-07-05,5741,Town Treasures,CLINTON,RadiantRoot Infusion,BiteBloom Co.,6,750,2,47.32,94.64,1.5
INV-38067800004,2021-07-05,5741,Town Treasures,CLINTON,PineapplePop Fizz,MunchMix Inc.,12,750,12,5.67,68.04,9.0
INV-38067800010,2021-07-05,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.62,16.2,0.5
INV-38067800005,2021-07-05,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,6,1750,6,4.14,24.84,10.5
INV-38195800001,2021-07-09,9039,Skyline Stores,WEST DES MOINES,CreamyCaramel Cloud,Frescan Jaya,6,750,240,8.19,1965.6,180.0
INV-38260700002,2021-07-12,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,24,375,24,1.22,11.76,9.0
INV-38260500004,2021-07-12,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNation Group,24,375,24,1.22,22.56,9.0
INV-38260500011,2021-07-12,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,24,375,24,1.22,20.88,9.0
INV-38260700001,2021-07-12,5741,Town Treasures,CLINTON,HerbalHarmony Sip,FlavBlend Innovations,12,750,12,2.99,35.88,9.0
INV-38260500006,2021-07-12,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,48,200,48,1.22,34.56,9.6
INV-38260500005,2021-07-12,5741,Town Treasures,CLINTON,RadiantRoot Revive,CrunchCraft Co.,6,1750,12,1.89,22.68,21.0
INV-38260500010,2021-07-12,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,24,200,24,1.22,12.72,4.8
INV-38260500009,2021-07-12,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,10,50,10,1.92,19.2,0.5
INV-38260500008,2021-07-12,5741,Town Treasures,CLINTON,CaramelCrunch Craze,OliverCraft Inc.,12,750,12,2.16,25.92,9.0
INV-38260500012,2021-07-12,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.39,13.9,0.5
INV-38260700003,2021-07-12,5741,Town Treasures,CLINTON,CocoCrave Delight,SipSavor Co.,24,375,24,1.48,35.52,9.0
INV-38260500002,2021-07-12,5741,Town Treasures,CLINTON,PureElixir Zest,MunchWave Snacks,12,50,12,1.3,15.6,0.6
INV-38260500007,2021-07-12,5741,Town Treasures,CLINTON,SummerSip Tropical,BiteBloom Foods,12,750,12,3.51,42.12,9.0
INV-38260600001,2021-07-12,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,12,750,12,1.22,10.68,9.0
INV-38260500003,2021-07-12,5741,Town Treasures,CLINTON,VelvetMist Infusion,MunchWave Snacks,6,750,6,7.96,47.76,4.5
INV-38260500001,2021-07-12,5741,Town Treasures,CLINTON,VelvetMist Infusion,CraveCrafter Brands,12,750,12,7.42,89.04,9.0
INV-38325900002,2021-07-14,9039,Skyline Stores,WEST DES MOINES,PassionPunch Spark,Frescan Jaya,6,750,30,4.05,121.5,22.5
INV-38325900001,2021-07-14,9039,Skyline Stores,WEST DES MOINES,MoonlitMocha Twist,Frescan Jaya,6,750,1200,8.19,9828.0,900.0
INV-38390300001,2021-07-16,9039,Skyline Stores,WEST DES MOINES,CitrusBurst Breeze,Frescan Jaya,6,750,174,2.14,372.36,130.5
INV-38464500006,2021-07-19,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,24,200,24,1.22,12.72,4.8
INV-38464500004,2021-07-19,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SnackSynergy Foods,24,375,24,1.22,13.68,9.0
INV-38464500008,2021-07-19,5741,Town Treasures,CLINTON,FrostedCocoa Savor,OliverCraft Inc.,6,1750,1,7.15,7.15,1.75
INV-38464500009,2021-07-19,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,20,1.39,27.8,1.0
INV-38464500013,2021-07-19,5741,Town Treasures,CLINTON,FruitFusion Quencher,SipStory Co.,24,200,24,1.22,22.56,4.8
INV-38464500014,2021-07-19,5741,Town Treasures,CLINTON,BerryBlitz Chill,NibbleNook Ventures,10,50,10,1.39,13.9,0.5
INV-38464500005,2021-07-19,5741,Town Treasures,CLINTON,PineapplePop Fizz,MunchMix Inc.,12,750,12,5.67,68.04,9.0
INV-38464500012,2021-07-19,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,48,100,96,1.22,69.12,9.6
INV-38464500007,2021-07-19,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,6,1750,6,4.14,24.84,10.5
INV-38464500010,2021-07-19,5741,Town Treasures,CLINTON,SummerSip Tropical,CraveCrafter Brands,12,375,12,4.41,52.92,4.5
INV-38464500001,2021-07-19,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,12,750,12,1.73,20.76,9.0
INV-38464500011,2021-07-19,5741,Town Treasures,CLINTON,SummerSip Tropical,CraveCrafter Brands,6,750,6,8.64,51.84,4.5
INV-38464500002,2021-07-19,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNation Group,10,50,10,1.5,15.0,0.5
INV-38464500003,2021-07-19,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNation Group,24,200,24,1.22,12.96,4.8
INV-38525800015,2021-07-20,4119,Peak Provisions,CEDAR FALLS,CocoCrave Delight,FlavorFare Foods,6,750,6,4.89,29.34,4.5
INV-38525800008,2021-07-20,4119,Peak Provisions,CEDAR FALLS,BerryBlitz Chill,NibbleNook Ventures,12,750,12,1.62,19.44,9.0
INV-38525800011,2021-07-20,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,MunchWave Snacks,12,750,12,2.23,26.76,9.0
INV-38525800005,2021-07-20,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,MunchWave Snacks,12,750,12,4.48,53.76,9.0
INV-38525800002,2021-07-20,4119,Peak Provisions,CEDAR FALLS,PureElixir Zest,MunchWave Snacks,12,750,12,2.45,29.4,9.0
INV-38525800012,2021-07-20,4119,Peak Provisions,CEDAR FALLS,EnergizeFusion Fuel,CC Brands,6,750,6,6.14,36.84,4.5
INV-38525800014,2021-07-20,4119,Peak Provisions,CEDAR FALLS,BerryBlitz Chill,BiteBurst Co.,6,750,6,2.7,16.2,4.5
INV-38525800009,2021-07-20,4119,Peak Provisions,CEDAR FALLS,AquaBerry Burst,TasteTwist Enterprises,12,750,12,4.2,50.4,9.0
INV-38525800013,2021-07-20,4119,Peak Provisions,CEDAR FALLS,VelvetMist Infusion,NibbleNation Group,12,750,12,3.38,40.56,9.0
INV-38525800003,2021-07-20,4119,Peak Provisions,CEDAR FALLS,FrostyMango Fusion,CraveCrafter Brands,12,750,12,2.23,26.76,9.0
INV-38525800001,2021-07-20,4119,Peak Provisions,CEDAR FALLS,CocoCrave Delight,SipStory Delights,12,750,12,3.78,45.36,9.0
INV-38525800010,2021-07-20,4119,Peak Provisions,CEDAR FALLS,ZenZen Tea Blend,Crunchy Group,6,1750,6,3.62,21.72,10.5
INV-38525800004,2021-07-20,4119,Peak Provisions,CEDAR FALLS,HerbalHarmony Sip,SipSavor Co.,12,750,12,2.84,34.08,9.0
INV-38525800016,2021-07-20,4119,Peak Provisions,CEDAR FALLS,SpicedApple Hug,FlavBlend Innovations,6,1750,6,2.36,14.16,10.5
INV-38525800017,2021-07-20,4119,Peak Provisions,CEDAR FALLS,SpicedApple Hug,FlavBlend Innovations,6,1750,6,2.36,14.16,10.5
INV-38525800006,2021-07-20,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,BiteBlend Delights,12,750,12,1.41,16.92,9.0
INV-38525800007,2021-07-20,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,BiteBlend Delights,6,1750,6,2.82,16.92,10.5
INV-38534800001,2021-07-21,9039,Skyline Stores,WEST DES MOINES,CitrusBurst Breeze,Frescan Jaya,6,750,216,2.14,462.24,162.0
INV-38632400036,2021-07-23,6016,Metro Mall,CLARINDA,FruitFusion Quencher,CrunchCraft Co.,24,375,24,1.22,12.0,9.0
INV-38632400040,2021-07-23,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,12,750,12,1.41,16.92,9.0
INV-38632400011,2021-07-23,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,12,750,12,2.79,33.48,9.0
INV-38632400032,2021-07-23,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,24,375,24,1.22,19.92,9.0
INV-38632400004,2021-07-23,6016,Metro Mall,CLARINDA,FruitFusion Quencher,MunchWave Snacks,12,1000,12,2.5,30.0,12.0
INV-38632400034,2021-07-23,6016,Metro Mall,CLARINDA,FruitFusion Quencher,Fusion Delights,24,375,24,1.22,11.76,9.0
INV-38632400023,2021-07-23,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,12,750,24,2.43,58.32,18.0
INV-38632400013,2021-07-23,6016,Metro Mall,CLARINDA,CocoCrave Delight,BiteBlend Delights,12,750,12,2.16,25.92,9.0
INV-38632400033,2021-07-23,6016,Metro Mall,CLARINDA,FruitFusion Quencher,MunchWave Snacks,24,375,24,1.28,30.72,9.0
INV-38632400025,2021-07-23,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,MunchWave Snacks,24,375,24,2.16,51.84,9.0
INV-38632400039,2021-07-23,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,12,750,24,1.41,33.84,18.0
INV-38632400001,2021-07-23,6016,Metro Mall,CLARINDA,PureElixir Zest,MunchWave Snacks,6,1750,3,4.86,14.58,5.25
INV-38632400041,2021-07-23,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,6,1750,6,2.82,16.92,10.5
INV-38632400003,2021-07-23,6016,Metro Mall,CLARINDA,CaramelCrunch Craze,MunchWave Snacks,12,750,12,2.45,29.4,9.0
INV-38632400042,2021-07-23,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,12,750,24,1.41,33.84,18.0
INV-38632400007,2021-07-23,6016,Metro Mall,CLARINDA,CaramelCrunch Craze,OliverCraft Inc.,12,50,12,1.34,16.08,0.6
INV-38632400009,2021-07-23,6016,Metro Mall,CLARINDA,PassionPunch Spark,Crave Innovations,6,750,12,3.51,42.12,9.0
INV-38632400015,2021-07-23,6016,Metro Mall,CLARINDA,BerryBloom Oasis,OliverCraft Inc.,12,750,12,4.45,53.4,9.0
INV-38632400018,2021-07-23,6016,Metro Mall,CLARINDA,PureElixir Zest,MunchWave Snacks,12,750,12,2.45,29.4,9.0
INV-38632400027,2021-07-23,6016,Metro Mall,CLARINDA,CocoCrave Delight,SipSavor Co.,12,750,12,2.84,34.08,9.0
INV-38632400008,2021-07-23,6016,Metro Mall,CLARINDA,PassionPunch Spark,Crave Innovations,6,750,12,3.51,42.12,9.0
INV-38632400037,2021-07-23,6016,Metro Mall,CLARINDA,BerryBurst Bubbly,MunchWave Snacks,24,375,5,1.89,9.45,1.87
INV-38632400022,2021-07-23,6016,Metro Mall,CLARINDA,FruitFusion Quencher,CrunchCraft Enterprises,12,750,12,1.22,11.28,9.0
INV-38632400020,2021-07-23,6016,Metro Mall,CLARINDA,VelvetChai Charm,OliverCraft Inc.,12,750,4,1.89,7.56,3.0
INV-38632400002,2021-07-23,6016,Metro Mall,CLARINDA,PureElixir Zest,MunchWave Snacks,12,750,12,2.45,29.4,9.0
INV-38632400028,2021-07-23,6016,Metro Mall,CLARINDA,PureElixir Zest,MunchWave Snacks,24,375,24,1.35,32.4,9.0
INV-38632400024,2021-07-23,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,24,375,24,1.44,34.56,9.0
INV-38632400043,2021-07-23,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,12,750,24,2.42,58.08,18.0
INV-38632400014,2021-07-23,6016,Metro Mall,CLARINDA,CocoCrave Delight,NibbleNook Ventures,12,750,12,1.11,13.32,9.0
INV-38632400017,2021-07-23,6016,Metro Mall,CLARINDA,VelvetChai Charm,OliverCraft Inc.,12,750,12,1.89,22.68,9.0
INV-38632400010,2021-07-23,6016,Metro Mall,CLARINDA,PureElixir Zest,BiteBlend Delights,12,750,12,1.62,19.44,9.0
INV-38632400005,2021-07-23,6016,Metro Mall,CLARINDA,FruitFusion Quencher,SavorSwirl Delights,12,750,12,1.62,19.44,9.0
INV-38632400016,2021-07-23,6016,Metro Mall,CLARINDA,HerbalHarmony Sip,FlavBlend Innovations,12,750,12,2.99,35.88,9.0
INV-38632400030,2021-07-23,6016,Metro Mall,CLARINDA,CitrusBurst Breeze,MunchWave Snacks,12,375,24,1.22,22.56,9.0
INV-38632400012,2021-07-23,6016,Metro Mall,CLARINDA,CitrusBurst Breeze,MunchWave Snacks,12,750,12,2.02,24.24,9.0
INV-38632400029,2021-07-23,6016,Metro Mall,CLARINDA,PureElixir Zest,BiteBlend Delights,24,375,10,1.22,8.1,3.75
INV-38632400019,2021-07-23,6016,Metro Mall,CLARINDA,FrostyMango Fusion,CraveCrafter Brands,12,750,12,2.23,26.76,9.0
INV-38632400006,2021-07-23,6016,Metro Mall,CLARINDA,OasisGlow Refresher,SnackSense Ventures,12,750,4,1.89,7.56,3.0
INV-38632400031,2021-07-23,6016,Metro Mall,CLARINDA,HerbalHarmony Sip,FlavBlend Innovations,12,375,5,1.62,8.1,1.87
INV-38632400038,2021-07-23,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,6,1750,6,2.82,16.92,10.5
INV-38632400035,2021-07-23,6016,Metro Mall,CLARINDA,FruitFusion Quencher,NibbleNook Ventures,24,375,24,1.22,11.04,9.0
INV-38632400021,2021-07-23,6016,Metro Mall,CLARINDA,FruitFusion Quencher,CrunchCraft Co.,12,750,12,1.22,10.8,9.0
INV-38632400026,2021-07-23,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,MunchWave Snacks,24,375,24,2.16,51.84,9.0
INV-38677700013,2021-07-27,5741,Town Treasures,CLINTON,CocoCrave Delight,OliverCraft Inc.,6,750,6,10.79,64.74,4.5
INV-38677700011,2021-07-27,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,24,375,24,1.22,20.88,9.0
INV-38677700006,2021-07-27,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SipSavor Co.,12,750,12,1.49,17.88,9.0
INV-38677700012,2021-07-27,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.39,13.9,0.5
INV-38677700005,2021-07-27,5741,Town Treasures,CLINTON,FruitFusion Quencher,SipStory Co.,12,750,12,2.7,32.4,9.0
INV-38677700002,2021-07-27,5741,Town Treasures,CLINTON,PureElixir Zest,MunchWave Snacks,48,200,48,1.22,35.52,9.6
INV-38677700010,2021-07-27,5741,Town Treasures,CLINTON,ZenZen Tea Blend,MunchMix Inc.,6,1000,2,5.57,11.14,2.0
INV-38677700009,2021-07-27,5741,Town Treasures,CLINTON,RadiantRoot Revive,SnackSense Ventures,12,750,24,1.39,33.36,18.0
INV-38677700007,2021-07-27,5741,Town Treasures,CLINTON,RadiantRoot Revive,CrunchCraft Co.,6,1750,6,1.89,11.34,10.5
INV-38677700004,2021-07-27,5741,Town Treasures,CLINTON,FruitFusion Quencher,SipStory Co.,12,375,12,1.46,17.52,4.5
INV-38677700008,2021-07-27,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,24,375,24,1.22,11.76,9.0
INV-38677700001,2021-07-27,5741,Town Treasures,CLINTON,FruitFusion Quencher,MunchWave Snacks,24,375,24,1.28,30.72,9.0
INV-38677700003,2021-07-27,5741,Town Treasures,CLINTON,PureElixir Zest,MunchWave Snacks,24,375,24,1.35,32.4,9.0
INV-38725500006,2021-07-28,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,BiteBlend Delights,12,750,12,1.41,16.92,9.0
