province_state,country_region,date,latitude,longitude,location_geom,confirmed,deaths,recovered,active,fips,admin2,combined_key
Melaka,Malaysia,2022-03-07,2.1896,102.2501,POINT(102.2501 2.1896),102845,1023,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2022-05-23,2.1896,102.2501,POINT(102.2501 2.1896),123860,1123,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2022-12-10,2.1896,102.2501,POINT(102.2501 2.1896),143154,1197,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2023-02-05,2.1896,102.2501,POINT(102.2501 2.1896),144983,1202,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2022-02-25,2.1896,102.2501,POINT(102.2501 2.1896),95452,995,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2022-12-02,2.1896,102.2501,POINT(102.2501 2.1896),142222,1197,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2022-05-15,2.1896,102.2501,POINT(102.2501 2.1896),123171,1118,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2021-11-16,2.1896,102.2501,POINT(102.2501 2.1896),68300,917,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2023-02-24,2.1896,102.2501,POINT(102.2501 2.1896),145257,1202,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2022-07-18,2.1896,102.2501,POINT(102.2501 2.1896),127710,1148,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2021-12-11,2.1896,102.2501,POINT(102.2501 2.1896),73511,946,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2022-08-13,2.1896,102.2501,POINT(102.2501 2.1896),131101,1165,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2022-06-02,2.1896,102.2501,POINT(102.2501 2.1896),124479,1125,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2022-04-29,2.1896,102.2501,POINT(102.2501 2.1896),121824,1118,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2022-01-10,2.1896,102.2501,POINT(102.2501 2.1896),77690,960,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2023-02-25,2.1896,102.2501,POINT(102.2501 2.1896),145271,1202,,,,,"Melaka, Malaysia"
Melaka,Malaysia,2022-09-29,2.1896,102.2501,POINT(102.2501 2.1896),135308,1184,,,,,"Melaka, Malaysia"
W.P. Putrajaya,Malaysia,2022-05-26,2.9264,101.6964,POINT(101.6964 2.9264),20449,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-02-13,2.9264,101.6964,POINT(101.6964 2.9264),32491,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-02-16,2.9264,101.6964,POINT(101.6964 2.9264),12075,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-06,2.9264,101.6964,POINT(101.6964 2.9264),6290,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-07-14,2.9264,101.6964,POINT(101.6964 2.9264),22938,28,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-10-03,2.9264,101.6964,POINT(101.6964 2.9264),27515,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-01-06,2.9264,101.6964,POINT(101.6964 2.9264),9539,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-31,2.9264,101.6964,POINT(101.6964 2.9264),7029,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-12-22,2.9264,101.6964,POINT(101.6964 2.9264),9184,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-08-24,2.9264,101.6964,POINT(101.6964 2.9264),26218,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-11-28,2.9264,101.6964,POINT(101.6964 2.9264),31146,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-08-09,2.9264,101.6964,POINT(101.6964 2.9264),24994,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-11-13,2.9264,101.6964,POINT(101.6964 2.9264),29668,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-12-07,2.9264,101.6964,POINT(101.6964 2.9264),8758,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-02-01,2.9264,101.6964,POINT(101.6964 2.9264),10329,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-10-18,2.9264,101.6964,POINT(101.6964 2.9264),27924,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-06-08,2.9264,101.6964,POINT(101.6964 2.9264),20841,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-03-22,2.9264,101.6964,POINT(101.6964 2.9264),17356,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-12-07,2.9264,101.6964,POINT(101.6964 2.9264),31549,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-19,2.9264,101.6964,POINT(101.6964 2.9264),6700,23,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-03-09,2.9264,101.6964,POINT(101.6964 2.9264),32646,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-11-27,2.9264,101.6964,POINT(101.6964 2.9264),8388,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-07-29,2.9264,101.6964,POINT(101.6964 2.9264),24184,29,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-01-14,2.9264,101.6964,POINT(101.6964 2.9264),9764,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-09-25,2.9264,101.6964,POINT(101.6964 2.9264),27326,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-02-20,2.9264,101.6964,POINT(101.6964 2.9264),32544,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-10-25,2.9264,101.6964,POINT(101.6964 2.9264),28134,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-11-07,2.9264,101.6964,POINT(101.6964 2.9264),7265,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-12-15,2.9264,101.6964,POINT(101.6964 2.9264),8993,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-02-22,2.9264,101.6964,POINT(101.6964 2.9264),13022,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-01-13,2.9264,101.6964,POINT(101.6964 2.9264),32289,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-02-21,2.9264,101.6964,POINT(101.6964 2.9264),32551,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-12-14,2.9264,101.6964,POINT(101.6964 2.9264),8971,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-09-25,2.9264,101.6964,POINT(101.6964 2.9264),6036,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-12-29,2.9264,101.6964,POINT(101.6964 2.9264),32108,31,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-08-16,2.9264,101.6964,POINT(101.6964 2.9264),25581,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-09-24,2.9264,101.6964,POINT(101.6964 2.9264),27295,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-10-10,2.9264,101.6964,POINT(101.6964 2.9264),27681,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-07-21,2.9264,101.6964,POINT(101.6964 2.9264),23559,28,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-05-05,2.9264,101.6964,POINT(101.6964 2.9264),19485,43,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-04-25,2.9264,101.6964,POINT(101.6964 2.9264),19185,42,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-03-01,2.9264,101.6964,POINT(101.6964 2.9264),32599,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-03-17,2.9264,101.6964,POINT(101.6964 2.9264),16788,31,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-02-09,2.9264,101.6964,POINT(101.6964 2.9264),11098,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-01-28,2.9264,101.6964,POINT(101.6964 2.9264),32399,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-06-13,2.9264,101.6964,POINT(101.6964 2.9264),21103,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-11,2.9264,101.6964,POINT(101.6964 2.9264),6484,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-10-07,2.9264,101.6964,POINT(101.6964 2.9264),27614,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-08-20,2.9264,101.6964,POINT(101.6964 2.9264),25974,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-07-02,2.9264,101.6964,POINT(101.6964 2.9264),22000,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-02-17,2.9264,101.6964,POINT(101.6964 2.9264),32525,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-05-14,2.9264,101.6964,POINT(101.6964 2.9264),19978,43,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-06-22,2.9264,101.6964,POINT(101.6964 2.9264),21441,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-04-17,2.9264,101.6964,POINT(101.6964 2.9264),18735,41,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-03-09,2.9264,101.6964,POINT(101.6964 2.9264),15434,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-20,2.9264,101.6964,POINT(101.6964 2.9264),6705,23,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-02-02,2.9264,101.6964,POINT(101.6964 2.9264),32442,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-30,2.9264,101.6964,POINT(101.6964 2.9264),6996,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-03-08,2.9264,101.6964,POINT(101.6964 2.9264),15294,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-03-25,2.9264,101.6964,POINT(101.6964 2.9264),17639,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-02-12,2.9264,101.6964,POINT(101.6964 2.9264),32490,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-11-10,2.9264,101.6964,POINT(101.6964 2.9264),29452,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-10-02,2.9264,101.6964,POINT(101.6964 2.9264),27490,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-06-04,2.9264,101.6964,POINT(101.6964 2.9264),20779,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-10-27,2.9264,101.6964,POINT(101.6964 2.9264),28228,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-03-14,2.9264,101.6964,POINT(101.6964 2.9264),16275,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-05-25,2.9264,101.6964,POINT(101.6964 2.9264),20400,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-11-25,2.9264,101.6964,POINT(101.6964 2.9264),8250,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-02-17,2.9264,101.6964,POINT(101.6964 2.9264),12258,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-02,2.9264,101.6964,POINT(101.6964 2.9264),6206,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-11-19,2.9264,101.6964,POINT(101.6964 2.9264),7907,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-11-21,2.9264,101.6964,POINT(101.6964 2.9264),30533,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-01-19,2.9264,101.6964,POINT(101.6964 2.9264),32341,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-08-31,2.9264,101.6964,POINT(101.6964 2.9264),26525,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-05-07,2.9264,101.6964,POINT(101.6964 2.9264),19540,43,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-08-14,2.9264,101.6964,POINT(101.6964 2.9264),25454,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-12-01,2.9264,101.6964,POINT(101.6964 2.9264),31292,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-10-28,2.9264,101.6964,POINT(101.6964 2.9264),28263,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-05-24,2.9264,101.6964,POINT(101.6964 2.9264),20362,43,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-05-18,2.9264,101.6964,POINT(101.6964 2.9264),20102,43,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-11-14,2.9264,101.6964,POINT(101.6964 2.9264),29783,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-03-21,2.9264,101.6964,POINT(101.6964 2.9264),17291,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-03-24,2.9264,101.6964,POINT(101.6964 2.9264),17509,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-11-11,2.9264,101.6964,POINT(101.6964 2.9264),29556,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-11-14,2.9264,101.6964,POINT(101.6964 2.9264),7659,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-06-23,2.9264,101.6964,POINT(101.6964 2.9264),21489,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-07-16,2.9264,101.6964,POINT(101.6964 2.9264),23156,28,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-21,2.9264,101.6964,POINT(101.6964 2.9264),6734,23,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-04,2.9264,101.6964,POINT(101.6964 2.9264),6249,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-06-06,2.9264,101.6964,POINT(101.6964 2.9264),20819,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-12-19,2.9264,101.6964,POINT(101.6964 2.9264),31935,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-11-29,2.9264,101.6964,POINT(101.6964 2.9264),8477,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-09-04,2.9264,101.6964,POINT(101.6964 2.9264),26649,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-02-11,2.9264,101.6964,POINT(101.6964 2.9264),32488,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-12-21,2.9264,101.6964,POINT(101.6964 2.9264),31967,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-02-14,2.9264,101.6964,POINT(101.6964 2.9264),11824,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-01-21,2.9264,101.6964,POINT(101.6964 2.9264),9902,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-01-04,2.9264,101.6964,POINT(101.6964 2.9264),9476,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-11-26,2.9264,101.6964,POINT(101.6964 2.9264),31033,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-12-24,2.9264,101.6964,POINT(101.6964 2.9264),9236,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-12-04,2.9264,101.6964,POINT(101.6964 2.9264),31441,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-08-26,2.9264,101.6964,POINT(101.6964 2.9264),26332,33,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-08-10,2.9264,101.6964,POINT(101.6964 2.9264),25077,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-04-02,2.9264,101.6964,POINT(101.6964 2.9264),18175,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-03-10,2.9264,101.6964,POINT(101.6964 2.9264),15573,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-05-29,2.9264,101.6964,POINT(101.6964 2.9264),20567,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-01-09,2.9264,101.6964,POINT(101.6964 2.9264),32249,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-02-27,2.9264,101.6964,POINT(101.6964 2.9264),32586,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-01-24,2.9264,101.6964,POINT(101.6964 2.9264),9987,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-01-30,2.9264,101.6964,POINT(101.6964 2.9264),32420,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-07-04,2.9264,101.6964,POINT(101.6964 2.9264),22097,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-01-18,2.9264,101.6964,POINT(101.6964 2.9264),9814,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-02-10,2.9264,101.6964,POINT(101.6964 2.9264),32485,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-04-14,2.9264,101.6964,POINT(101.6964 2.9264),18628,41,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-11-01,2.9264,101.6964,POINT(101.6964 2.9264),28495,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-12-18,2.9264,101.6964,POINT(101.6964 2.9264),31914,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-12-25,2.9264,101.6964,POINT(101.6964 2.9264),9265,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-04-08,2.9264,101.6964,POINT(101.6964 2.9264),18448,40,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-12-19,2.9264,101.6964,POINT(101.6964 2.9264),9099,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-10-21,2.9264,101.6964,POINT(101.6964 2.9264),28034,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-11-02,2.9264,101.6964,POINT(101.6964 2.9264),7096,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-02-19,2.9264,101.6964,POINT(101.6964 2.9264),32539,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-01-02,2.9264,101.6964,POINT(101.6964 2.9264),32166,31,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-10-24,2.9264,101.6964,POINT(101.6964 2.9264),28105,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-12-01,2.9264,101.6964,POINT(101.6964 2.9264),8538,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-01-01,2.9264,101.6964,POINT(101.6964 2.9264),32155,31,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-01-28,2.9264,101.6964,POINT(101.6964 2.9264),10151,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-08-03,2.9264,101.6964,POINT(101.6964 2.9264),24565,29,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-04-11,2.9264,101.6964,POINT(101.6964 2.9264),18520,40,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-09-28,2.9264,101.6964,POINT(101.6964 2.9264),27380,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-01-24,2.9264,101.6964,POINT(101.6964 2.9264),32369,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-12-16,2.9264,101.6964,POINT(101.6964 2.9264),9018,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-08-18,2.9264,101.6964,POINT(101.6964 2.9264),25750,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-11-18,2.9264,101.6964,POINT(101.6964 2.9264),30352,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-12-12,2.9264,101.6964,POINT(101.6964 2.9264),31736,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-03-01,2.9264,101.6964,POINT(101.6964 2.9264),14115,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-28,2.9264,101.6964,POINT(101.6964 2.9264),6923,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-07-08,2.9264,101.6964,POINT(101.6964 2.9264),22445,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-11-06,2.9264,101.6964,POINT(101.6964 2.9264),7248,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-01-13,2.9264,101.6964,POINT(101.6964 2.9264),9730,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-09-13,2.9264,101.6964,POINT(101.6964 2.9264),26979,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-11-22,2.9264,101.6964,POINT(101.6964 2.9264),8099,21,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-03-16,2.9264,101.6964,POINT(101.6964 2.9264),16638,31,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-02-23,2.9264,101.6964,POINT(101.6964 2.9264),13211,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-02-06,2.9264,101.6964,POINT(101.6964 2.9264),10648,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-07-24,2.9264,101.6964,POINT(101.6964 2.9264),23761,28,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-12-28,2.9264,101.6964,POINT(101.6964 2.9264),32087,31,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-11-02,2.9264,101.6964,POINT(101.6964 2.9264),28553,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-03-04,2.9264,101.6964,POINT(101.6964 2.9264),32609,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-05-21,2.9264,101.6964,POINT(101.6964 2.9264),20268,43,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-09-21,2.9264,101.6964,POINT(101.6964 2.9264),27214,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-11-09,2.9264,101.6964,POINT(101.6964 2.9264),29278,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-01-16,2.9264,101.6964,POINT(101.6964 2.9264),32310,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-12,2.9264,101.6964,POINT(101.6964 2.9264),6516,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-09,2.9264,101.6964,POINT(101.6964 2.9264),6417,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-04-20,2.9264,101.6964,POINT(101.6964 2.9264),18844,42,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-01-19,2.9264,101.6964,POINT(101.6964 2.9264),9836,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-10-15,2.9264,101.6964,POINT(101.6964 2.9264),27828,30,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-01-30,2.9264,101.6964,POINT(101.6964 2.9264),10237,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-03-27,2.9264,101.6964,POINT(101.6964 2.9264),17772,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-12-25,2.9264,101.6964,POINT(101.6964 2.9264),32059,31,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-12-31,2.9264,101.6964,POINT(101.6964 2.9264),32147,31,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-15,2.9264,101.6964,POINT(101.6964 2.9264),6598,23,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-09-29,2.9264,101.6964,POINT(101.6964 2.9264),6115,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-02-04,2.9264,101.6964,POINT(101.6964 2.9264),10472,22,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2023-01-23,2.9264,101.6964,POINT(101.6964 2.9264),32368,32,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2022-06-17,2.9264,101.6964,POINT(101.6964 2.9264),21244,44,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-10-22,2.9264,101.6964,POINT(101.6964 2.9264),6778,23,,,,,"W.P. Putrajaya, Malaysia"
W.P. Putrajaya,Malaysia,2021-11-30,2.9264,101.6964,POINT(101.6964 2.9264),8517,21,,,,,"W.P. Putrajaya, Malaysia"
